"V1","V2","V3","V4"
0,0.0337523254139522,0.0331861436873644,0.032562185597715
0,0.0331293932169112,0.0331293932169112,0.032050979657247
0,0.0353892009160841,0.0374104259505288,0.039419640096114
0,0.0426880728798351,0.0435139047117559,0.0406419714126851
0,0.0337523254139522,0.0331861436873644,0.032562185597715
0,0.0342047096853952,0.0351638584935816,0.0353892009160841
0,0.0451602331177687,0.0433488951747378,0.0418600106165523
0,0.0367940680901131,0.0351638584935816,0.0337523254139522
0,0.0342047096853952,0.0351638584935816,0.0353892009160841
0,0.0367940680901131,0.0351638584935816,0.0337523254139522
0,0.0337523254139522,0.0331861436873644,0.032562185597715
0,0.0406419714126851,0.036401291630654,0.0332996165819648
0,0.0353892009160841,0.0374104259505288,0.039419640096114
0,0.0418600106165523,0.0418046659338842,0.0406419714126851
0,0.0429634806003596,0.0445025834227035,0.0451602331177687
0,0.0327324189715461,0.0331861436873644,0.0342047096853952
0,0.0451602331177687,0.0433488951747378,0.0418600106165523
0,0.0351638584935816,0.0353892009160841,0.0374104259505288
0,0.0435139047117559,0.0406419714126851,0.036401291630654
0,0.0351638584935816,0.0353892009160841,0.0374104259505288
0,0.0351638584935816,0.0337523254139522,0.0331861436873644
0,0.0406419714126851,0.036401291630654,0.0332996165819648
0,0.0351638584935816,0.0353892009160841,0.0374104259505288
0,0.0402535391307877,0.0406419714126851,0.0418600106165523
0,0.034430679381108,0.0334127820652184,0.0327324189715461
0,0.0406419714126851,0.0402535391307877,0.0406419714126851
0,0.0332996165819648,0.0302839560714931,0.0286225478629472
0,0.0331861436873644,0.032562185597715,0.0339785917720241
0,0.034430679381108,0.0334127820652184,0.0327324189715461
0,0.0406419714126851,0.0402535391307877,0.0406419714126851
0,0.034430679381108,0.0334127820652184,0.0327324189715461
0,0.0331861436873644,0.032562185597715,0.0339785917720241
0,0.036401291630654,0.0332996165819648,0.0302839560714931
0,0.0293108145664516,0.031197006047569,0.03261902963185
0,0.0331861436873644,0.032562185597715,0.0339785917720241
0,0.032050979657247,0.0285650386128322,0.0265488644480762
0,0.0339785917720241,0.0344872159725369,0.0344872159725369
0,0.032050979657247,0.0285650386128322,0.0265488644480762
0,0.0435139047117559,0.0406419714126851,0.036401291630654
0,0.034430679381108,0.0334127820652184,0.0327324189715461
0,0.0332996165819648,0.0302839560714931,0.0286225478629472
0,0.0406419714126851,0.0402535391307877,0.0406419714126851
0,0.0332996165819648,0.0302839560714931,0.0286225478629472
0,0.039419640096114,0.04224665019731,0.0429634806003596
0,0.0406419714126851,0.0402535391307877,0.0406419714126851
0,0.031197006047569,0.03261902963185,0.0331293932169112
0,0.032050979657247,0.0285650386128322,0.0265488644480762
0,0.032050979657247,0.0285650386128322,0.0265488644480762
0,0.0331293932169112,0.032050979657247,0.0285650386128322
0,0.0445025834227035,0.0451602331177687,0.0433488951747378
0,0.0351638584935816,0.0337523254139522,0.0331861436873644
0,0.0332996165819648,0.0302839560714931,0.0286225478629472
0,0.0331293932169112,0.032050979657247,0.0285650386128322
0,0.0331861436873644,0.032562185597715,0.0339785917720241
0,0.0286225478629472,0.0293108145664516,0.031197006047569
0,0.0429634806003596,0.0445025834227035,0.0451602331177687
0,0.0435139047117559,0.0406419714126851,0.036401291630654
0,0.0327324189715461,0.0331861436873644,0.0342047096853952
0,0.0339785917720241,0.0344872159725369,0.0344872159725369
0,0.0351638584935816,0.0353892009160841,0.0374104259505288
0,0.0351638584935816,0.0353892009160841,0.0374104259505288
0,0.0339785917720241,0.0344872159725369,0.0344872159725369
0,0.0435139047117559,0.0406419714126851,0.036401291630654
0,0.0367940680901131,0.0351638584935816,0.0337523254139522
0,0.0339785917720241,0.0344872159725369,0.0344872159725369
0,0.0433488951747378,0.0418600106165523,0.0418046659338842
0,0.0418600106165523,0.0418046659338842,0.0406419714126851
0,0.0351638584935816,0.0337523254139522,0.0331861436873644
0,0.0332996165819648,0.0302839560714931,0.0286225478629472
0,0.0406419714126851,0.036401291630654,0.0332996165819648
0,0.0445025834227035,0.0451602331177687,0.0433488951747378
0,0.0331861436873644,0.032562185597715,0.0339785917720241
0,0.0331861436873644,0.0342047096853952,0.0351638584935816
0,0.0418600106165523,0.0426880728798351,0.0435139047117559
0,0.0331861436873644,0.032562185597715,0.0339785917720241
0,0.0337523254139522,0.0331861436873644,0.032562185597715
0,0.0402535391307877,0.0406419714126851,0.0418600106165523
0,0.0402535391307877,0.0406419714126851,0.0418600106165523
0,0.0327324189715461,0.0331861436873644,0.0342047096853952
0,0.0402535391307877,0.0406419714126851,0.0418600106165523
0,0.0402535391307877,0.0406419714126851,0.0418600106165523
0,0.0351638584935816,0.0353892009160841,0.0374104259505288
0,0.0433488951747378,0.0418600106165523,0.0418046659338842
0,0.0402535391307877,0.0406419714126851,0.0418600106165523
0,0.0339785917720241,0.0344872159725369,0.0344872159725369
0,0.0344872159725369,0.034430679381108,0.0334127820652184
0,0.0331861436873644,0.032562185597715,0.0339785917720241
0,0.0451602331177687,0.0433488951747378,0.0418600106165523
0,0.0429634806003596,0.0445025834227035,0.0451602331177687
0,0.0331293932169112,0.032050979657247,0.0285650386128322
0,0.0435139047117559,0.0406419714126851,0.036401291630654
0,0.03261902963185,0.0331293932169112,0.0331293932169112
0,0.0433488951747378,0.0418600106165523,0.0418046659338842
0,0.0367940680901131,0.0351638584935816,0.0337523254139522
0,0.0367940680901131,0.0351638584935816,0.0337523254139522
0,0.0426880728798351,0.0435139047117559,0.0406419714126851
0,0.0451602331177687,0.0433488951747378,0.0418600106165523
0,0.0331861436873644,0.032562185597715,0.0339785917720241
0,0.0331861436873644,0.0342047096853952,0.0351638584935816
0,0.0418600106165523,0.0418046659338842,0.0406419714126851
0,0.031197006047569,0.03261902963185,0.0331293932169112
0,0.0331861436873644,0.032562185597715,0.0339785917720241
0,0.0331861436873644,0.0342047096853952,0.0351638584935816
0,0.0418600106165523,0.0426880728798351,0.0435139047117559
0,0.0374104259505288,0.039419640096114,0.04224665019731
0,0.0426880728798351,0.0435139047117559,0.0406419714126851
0,0.0331861436873644,0.032562185597715,0.0339785917720241
0,0.0331861436873644,0.0342047096853952,0.0351638584935816
0,0.0337523254139522,0.0331861436873644,0.032562185597715
0,0.0302839560714931,0.0286225478629472,0.0293108145664516
0,0.0302839560714931,0.0286225478629472,0.0293108145664516
0,0.0435139047117559,0.0406419714126851,0.036401291630654
0,0.0426880728798351,0.0435139047117559,0.0406419714126851
0,0.0337523254139522,0.0331861436873644,0.032562185597715
0,0.0406419714126851,0.0418600106165523,0.0426880728798351
0,0.0337523254139522,0.0331861436873644,0.032562185597715
0,0.04224665019731,0.0429634806003596,0.0445025834227035
0,0.0402535391307877,0.0406419714126851,0.0418600106165523
0,0.0331861436873644,0.032562185597715,0.0339785917720241
0,0.0353892009160841,0.0374104259505288,0.039419640096114
0,0.0451602331177687,0.0433488951747378,0.0418600106165523
0,0.0344872159725369,0.0344872159725369,0.034430679381108
0,0.036401291630654,0.0332996165819648,0.0302839560714931
0,0.036401291630654,0.0332996165819648,0.0302839560714931
0,0.0331861436873644,0.032562185597715,0.0339785917720241
0,0.0286225478629472,0.0293108145664516,0.031197006047569
0,0.0327324189715461,0.0331861436873644,0.0342047096853952
0,0.0353892009160841,0.0374104259505288,0.039419640096114
0,0.0331293932169112,0.0331293932169112,0.032050979657247
0,0.0367940680901131,0.0351638584935816,0.0337523254139522
0,0.0339785917720241,0.0344872159725369,0.0344872159725369
0,0.036401291630654,0.0332996165819648,0.0302839560714931
0,0.0435139047117559,0.0406419714126851,0.036401291630654
0,0.0406419714126851,0.036401291630654,0.0332996165819648
0,0.0351638584935816,0.0337523254139522,0.0331861436873644
0,0.0402535391307877,0.0406419714126851,0.0418600106165523
0,0.034430679381108,0.0334127820652184,0.0327324189715461
0,0.0337523254139522,0.0331861436873644,0.032562185597715
0,0.0418046659338842,0.0406419714126851,0.0402535391307877
0,0.0418600106165523,0.0426880728798351,0.0435139047117559
0,0.034430679381108,0.0334127820652184,0.0327324189715461
0,0.039419640096114,0.04224665019731,0.0429634806003596
0,0.0337523254139522,0.0331861436873644,0.032562185597715
0,0.0337523254139522,0.0331861436873644,0.032562185597715
0,0.0337523254139522,0.0331861436873644,0.032562185597715
0,0.034430679381108,0.0334127820652184,0.0327324189715461
0,0.0286225478629472,0.0293108145664516,0.031197006047569
0,0.032050979657247,0.0285650386128322,0.0265488644480762
0,0.0406419714126851,0.0402535391307877,0.0406419714126851
0,0.0337523254139522,0.0331861436873644,0.032562185597715
0,0.0332996165819648,0.0302839560714931,0.0286225478629472
0,0.0344872159725369,0.034430679381108,0.0334127820652184
0,0.0374104259505288,0.039419640096114,0.04224665019731
0,0.0293108145664516,0.031197006047569,0.03261902963185
0,0.0351638584935816,0.0337523254139522,0.0331861436873644
0,0.034430679381108,0.0334127820652184,0.0327324189715461
0,0.0327324189715461,0.0331861436873644,0.0342047096853952
0,0.0445025834227035,0.0451602331177687,0.0433488951747378
0,0.0344872159725369,0.0344872159725369,0.034430679381108
0,0.0353892009160841,0.0374104259505288,0.039419640096114
0,0.0418600106165523,0.0418046659338842,0.0406419714126851
0,0.0351638584935816,0.0337523254139522,0.0331861436873644
0,0.0353892009160841,0.0374104259505288,0.039419640096114
0,0.0406419714126851,0.036401291630654,0.0332996165819648
0,0.0353892009160841,0.0374104259505288,0.039419640096114
0,0.0302839560714931,0.0286225478629472,0.0293108145664516
0,0.0402535391307877,0.0406419714126851,0.0418600106165523
0,0.0331861436873644,0.032562185597715,0.0339785917720241
0,0.0334127820652184,0.0327324189715461,0.0331861436873644
0,0.0342047096853952,0.0351638584935816,0.0353892009160841
0,0.032562185597715,0.0339785917720241,0.0344872159725369
0,0.032562185597715,0.0339785917720241,0.0344872159725369
0,0.039419640096114,0.04224665019731,0.0429634806003596
0,0.0337523254139522,0.0331861436873644,0.032562185597715
0,0.0331861436873644,0.0342047096853952,0.0351638584935816
0,0.0445025834227035,0.0451602331177687,0.0433488951747378
0,0.0406419714126851,0.0402535391307877,0.0406419714126851
0,0.0337523254139522,0.0331861436873644,0.032562185597715
0,0.039419640096114,0.04224665019731,0.0429634806003596
0,0.039419640096114,0.04224665019731,0.0429634806003596
0,0.0402535391307877,0.0406419714126851,0.0418600106165523
0,0.0406419714126851,0.0402535391307877,0.0406419714126851
0,0.0331861436873644,0.032562185597715,0.0339785917720241
0,0.0426880728798351,0.0435139047117559,0.0406419714126851
0,0.0418600106165523,0.0418046659338842,0.0406419714126851
0,0.0331293932169112,0.0331293932169112,0.032050979657247
0,0.0353892009160841,0.0374104259505288,0.039419640096114
0,0.0367940680901131,0.0351638584935816,0.0337523254139522
0,0.0367940680901131,0.0351638584935816,0.0337523254139522
0,0.0342047096853952,0.0351638584935816,0.0353892009160841
0,0.032562185597715,0.0339785917720241,0.0344872159725369
0,0.0367940680901131,0.0351638584935816,0.0337523254139522
0,0.0406419714126851,0.036401291630654,0.0332996165819648
0,0.0429634806003596,0.0445025834227035,0.0451602331177687
0,0.0435139047117559,0.0406419714126851,0.036401291630654
0,0.0327324189715461,0.0331861436873644,0.0342047096853952
0,0.0406419714126851,0.0418600106165523,0.0426880728798351
0,0.0286225478629472,0.0293108145664516,0.031197006047569
0,0.0429634806003596,0.0445025834227035,0.0451602331177687
0,0.0331861436873644,0.0342047096853952,0.0351638584935816
0,0.0433488951747378,0.0418600106165523,0.0418046659338842
0,0.0418600106165523,0.0426880728798351,0.0435139047117559
0,0.0406419714126851,0.0418600106165523,0.0426880728798351
0,0.0406419714126851,0.0418600106165523,0.0426880728798351
0,0.0451602331177687,0.0433488951747378,0.0418600106165523
0,0.0451602331177687,0.0433488951747378,0.0418600106165523
0,0.0426880728798351,0.0435139047117559,0.0406419714126851
0,0.0418046659338842,0.0406419714126851,0.0402535391307877
0,0.034430679381108,0.0334127820652184,0.0327324189715461
0,0.0406419714126851,0.0402535391307877,0.0406419714126851
0,0.0332996165819648,0.0302839560714931,0.0286225478629472
0,0.0342047096853952,0.0351638584935816,0.0353892009160841
0,0.0334127820652184,0.0327324189715461,0.0331861436873644
0,0.0332996165819648,0.0302839560714931,0.0286225478629472
0,0.0337523254139522,0.0331861436873644,0.032562185597715
0,0.039419640096114,0.04224665019731,0.0429634806003596
0,0.0331861436873644,0.0342047096853952,0.0351638584935816
0,0.0331861436873644,0.032562185597715,0.0339785917720241
0,0.0331861436873644,0.0342047096853952,0.0351638584935816
0,0.0302839560714931,0.0286225478629472,0.0293108145664516
0,0.0344872159725369,0.034430679381108,0.0334127820652184
0,0.0353892009160841,0.0374104259505288,0.039419640096114
0,0.0402535391307877,0.0406419714126851,0.0418600106165523
0,0.0418600106165523,0.0418046659338842,0.0406419714126851
0,0.0353892009160841,0.0374104259505288,0.039419640096114
0,0.04224665019731,0.0429634806003596,0.0445025834227035
0,0.0402535391307877,0.0406419714126851,0.0418600106165523
0,0.0334127820652184,0.0327324189715461,0.0331861436873644
0,0.0367940680901131,0.0351638584935816,0.0337523254139522
0,0.031197006047569,0.03261902963185,0.0331293932169112
0,0.0342047096853952,0.0351638584935816,0.0353892009160841
0,0.0337523254139522,0.0331861436873644,0.032562185597715
0,0.0332996165819648,0.0302839560714931,0.0286225478629472
0,0.0426880728798351,0.0435139047117559,0.0406419714126851
0,0.0332996165819648,0.0302839560714931,0.0286225478629472
0,0.0418600106165523,0.0426880728798351,0.0435139047117559
0,0.0337523254139522,0.0331861436873644,0.032562185597715
0,0.0332996165819648,0.0302839560714931,0.0286225478629472
0,0.0353892009160841,0.0374104259505288,0.039419640096114
0,0.036401291630654,0.0332996165819648,0.0302839560714931
0,0.0331861436873644,0.0342047096853952,0.0351638584935816
0,0.0331293932169112,0.032050979657247,0.0285650386128322
0,0.0445025834227035,0.0451602331177687,0.0433488951747378
0,0.0435139047117559,0.0406419714126851,0.036401291630654
0,0.0293108145664516,0.031197006047569,0.03261902963185
0,0.0418046659338842,0.0406419714126851,0.0402535391307877
0,0.034430679381108,0.0334127820652184,0.0327324189715461
0,0.0445025834227035,0.0451602331177687,0.0433488951747378
0,0.0344872159725369,0.034430679381108,0.0334127820652184
0,0.0331293932169112,0.032050979657247,0.0285650386128322
0,0.0351638584935816,0.0337523254139522,0.0331861436873644
0,0.036401291630654,0.0332996165819648,0.0302839560714931
0,0.0337523254139522,0.0331861436873644,0.032562185597715
0,0.0374104259505288,0.039419640096114,0.04224665019731
0,0.0327324189715461,0.0331861436873644,0.0342047096853952
0,0.0367940680901131,0.0351638584935816,0.0337523254139522
0,0.03261902963185,0.0331293932169112,0.0331293932169112
0,0.039419640096114,0.04224665019731,0.0429634806003596
0,0.0339785917720241,0.0344872159725369,0.0344872159725369
0,0.0351638584935816,0.0353892009160841,0.0374104259505288
0,0.0418600106165523,0.0418046659338842,0.0406419714126851
0,0.0351638584935816,0.0353892009160841,0.0374104259505288
0,0.03261902963185,0.0331293932169112,0.0331293932169112
0,0.0445025834227035,0.0451602331177687,0.0433488951747378
0,0.0337523254139522,0.0331861436873644,0.032562185597715
0,0.034430679381108,0.0334127820652184,0.0327324189715461
0,0.0367940680901131,0.0351638584935816,0.0337523254139522
0,0.0435139047117559,0.0406419714126851,0.036401291630654
0,0.032050979657247,0.0285650386128322,0.0265488644480762
0,0.0339785917720241,0.0344872159725369,0.0344872159725369
0,0.0337523254139522,0.0331861436873644,0.032562185597715
0,0.031197006047569,0.03261902963185,0.0331293932169112
0,0.0339785917720241,0.0344872159725369,0.0344872159725369
0,0.0426880728798351,0.0435139047117559,0.0406419714126851
0,0.0418046659338842,0.0406419714126851,0.0402535391307877
0,0.0351638584935816,0.0337523254139522,0.0331861436873644
0,0.0429634806003596,0.0445025834227035,0.0451602331177687
0,0.0286225478629472,0.0293108145664516,0.031197006047569
0,0.0331861436873644,0.032562185597715,0.0339785917720241
0,0.0327324189715461,0.0331861436873644,0.0342047096853952
0,0.0286225478629472,0.0293108145664516,0.031197006047569
0,0.0331293932169112,0.0331293932169112,0.032050979657247
0,0.0406419714126851,0.0418600106165523,0.0426880728798351
0,0.0342047096853952,0.0351638584935816,0.0353892009160841
0,0.0367940680901131,0.0351638584935816,0.0337523254139522
0,0.04224665019731,0.0429634806003596,0.0445025834227035
0,0.0402535391307877,0.0406419714126851,0.0418600106165523
0,0.04224665019731,0.0429634806003596,0.0445025834227035
0,0.0445025834227035,0.0451602331177687,0.0433488951747378
0,0.0374104259505288,0.039419640096114,0.04224665019731
0,0.0331293932169112,0.032050979657247,0.0285650386128322
0,0.0342047096853952,0.0351638584935816,0.0353892009160841
0,0.0418600106165523,0.0426880728798351,0.0435139047117559
0,0.032050979657247,0.0285650386128322,0.0265488644480762
0,0.0402535391307877,0.0406419714126851,0.0418600106165523
0,0.0351638584935816,0.0353892009160841,0.0374104259505288
0,0.031197006047569,0.03261902963185,0.0331293932169112
0,0.0426880728798351,0.0435139047117559,0.0406419714126851
0,0.031197006047569,0.03261902963185,0.0331293932169112
0,0.0406419714126851,0.036401291630654,0.0332996165819648
0,0.0374104259505288,0.039419640096114,0.04224665019731
0,0.0406419714126851,0.036401291630654,0.0332996165819648
0,0.0344872159725369,0.0344872159725369,0.034430679381108
0,0.0406419714126851,0.036401291630654,0.0332996165819648
0,0.0418600106165523,0.0418046659338842,0.0406419714126851
0,0.0353892009160841,0.0374104259505288,0.039419640096114
0,0.039419640096114,0.04224665019731,0.0429634806003596
0,0.0331861436873644,0.0342047096853952,0.0351638584935816
0,0.031197006047569,0.03261902963185,0.0331293932169112
0,0.0334127820652184,0.0327324189715461,0.0331861436873644
0,0.0339785917720241,0.0344872159725369,0.0344872159725369
0,0.0293108145664516,0.031197006047569,0.03261902963185
0,0.0331293932169112,0.0331293932169112,0.032050979657247
0,0.0351638584935816,0.0353892009160841,0.0374104259505288
0,0.0435139047117559,0.0406419714126851,0.036401291630654
0,0.0342047096853952,0.0351638584935816,0.0353892009160841
0,0.04224665019731,0.0429634806003596,0.0445025834227035
0,0.0286225478629472,0.0293108145664516,0.031197006047569
0,0.0334127820652184,0.0327324189715461,0.0331861436873644
0,0.0286225478629472,0.0293108145664516,0.031197006047569
0,0.0353892009160841,0.0374104259505288,0.039419640096114
0,0.0331293932169112,0.0331293932169112,0.032050979657247
0,0.0344872159725369,0.0344872159725369,0.034430679381108
0,0.0418600106165523,0.0418046659338842,0.0406419714126851
0,0.0353892009160841,0.0374104259505288,0.039419640096114
0,0.0302839560714931,0.0286225478629472,0.0293108145664516
0,0.0286225478629472,0.0293108145664516,0.031197006047569
0,0.0331861436873644,0.032562185597715,0.0339785917720241
0,0.0451602331177687,0.0433488951747378,0.0418600106165523
0,0.0426880728798351,0.0435139047117559,0.0406419714126851
0,0.0418600106165523,0.0418046659338842,0.0406419714126851
0,0.039419640096114,0.04224665019731,0.0429634806003596
0,0.036401291630654,0.0332996165819648,0.0302839560714931
0,0.0351638584935816,0.0337523254139522,0.0331861436873644
0,0.0406419714126851,0.036401291630654,0.0332996165819648
0,0.0331293932169112,0.0331293932169112,0.032050979657247
0,0.0445025834227035,0.0451602331177687,0.0433488951747378
0,0.0433488951747378,0.0418600106165523,0.0418046659338842
0,0.0331293932169112,0.032050979657247,0.0285650386128322
0,0.0344872159725369,0.0344872159725369,0.034430679381108
0,0.0339785917720241,0.0344872159725369,0.0344872159725369
0,0.03261902963185,0.0331293932169112,0.0331293932169112
0,0.034430679381108,0.0334127820652184,0.0327324189715461
0,0.034430679381108,0.0334127820652184,0.0327324189715461
0,0.0332996165819648,0.0302839560714931,0.0286225478629472
0,0.034430679381108,0.0334127820652184,0.0327324189715461
0,0.039419640096114,0.04224665019731,0.0429634806003596
0,0.0286225478629472,0.0293108145664516,0.031197006047569
0,0.034430679381108,0.0334127820652184,0.0327324189715461
0,0.032050979657247,0.0285650386128322,0.0265488644480762
0,0.0406419714126851,0.0418600106165523,0.0426880728798351
0,0.032050979657247,0.0285650386128322,0.0265488644480762
0,0.0418600106165523,0.0426880728798351,0.0435139047117559
0,0.03261902963185,0.0331293932169112,0.0331293932169112
0,0.0433488951747378,0.0418600106165523,0.0418046659338842
0,0.0426880728798351,0.0435139047117559,0.0406419714126851
0,0.0302839560714931,0.0286225478629472,0.0293108145664516
0,0.0402535391307877,0.0406419714126851,0.0418600106165523
0,0.0342047096853952,0.0351638584935816,0.0353892009160841
0,0.0429634806003596,0.0445025834227035,0.0451602331177687
0,0.0342047096853952,0.0351638584935816,0.0353892009160841
0,0.0445025834227035,0.0451602331177687,0.0433488951747378
0,0.034430679381108,0.0334127820652184,0.0327324189715461
0,0.0332996165819648,0.0302839560714931,0.0286225478629472
0,0.032562185597715,0.0339785917720241,0.0344872159725369
0,0.0353892009160841,0.0374104259505288,0.039419640096114
0,0.031197006047569,0.03261902963185,0.0331293932169112
0,0.039419640096114,0.04224665019731,0.0429634806003596
0,0.0367940680901131,0.0351638584935816,0.0337523254139522
0,0.031197006047569,0.03261902963185,0.0331293932169112
0,0.032050979657247,0.0285650386128322,0.0265488644480762
0,0.0367940680901131,0.0351638584935816,0.0337523254139522
0,0.0342047096853952,0.0351638584935816,0.0353892009160841
0,0.0426880728798351,0.0435139047117559,0.0406419714126851
0,0.0351638584935816,0.0337523254139522,0.0331861436873644
0,0.0374104259505288,0.039419640096114,0.04224665019731
0,0.036401291630654,0.0332996165819648,0.0302839560714931
0,0.0367940680901131,0.0351638584935816,0.0337523254139522
0,0.0351638584935816,0.0353892009160841,0.0374104259505288
0,0.03261902963185,0.0331293932169112,0.0331293932169112
0,0.034430679381108,0.0334127820652184,0.0327324189715461
